userId,paperId
221,31831
221,13
221,2605
221,30958
221,653
221,600
221,23826
221,31830
221,31001
221,4024
221,4569
221,23165
222,34897
222,34787
222,34900
223,27008
223,35430
223,35590
223,32487
223,35497
223,35594
223,26124
223,33300
223,35786
223,35057
223,26195
223,30067
223,19092
223,32598
223,35113
223,32692
223,35835
223,35754
223,26245
224,32416
224,32737
224,30019
224,20134
224,11977
224,32874
224,33003
224,32876
224,30386
224,9749
224,32471
224,32253
224,35838
224,32671
225,25976
225,32258
225,24710
225,9031
225,33608
225,17225
225,32202
225,30391
225,9869
225,3982
225,25040
225,24728
225,22546
225,8791
225,16088
225,27161
225,33306
225,8411
225,29981
225,19941
225,23588
225,15653
225,32977
225,33640
225,20137
225,23322
225,15506
225,1710
225,4989
225,13096
225,26994
225,31539
225,32820
225,23209
225,35704
225,19572
225,25979
225,34108
225,30141
225,639
226,32621
227,31489
227,11396
227,30347
227,31445
227,34773
227,27350
227,32407
227,21284
227,33115
227,23388
227,32797
227,32929
227,30052
227,30309
227,17191
227,11880
227,27580
227,23530
227,31344
227,16115
227,23476
227,16058
227,32636
227,23423
228,30763
228,34651
228,32659
228,34666
229,34977
229,15688
229,19081
229,15693
229,30286
229,16173
229,17365
229,26711
229,2840
229,34139
229,33182
229,15585
229,19492
229,23398
229,31462
229,32679
229,26984
229,30570
229,32427
229,35853
229,26669
229,34926
229,30512
229,24584
229,15730
229,34742
229,15885
229,15999
230,22275
230,16009
230,31607
230,19596
230,31634
230,15491
230,18967
230,4377
230,35868
230,1380
230,2341
230,998
230,4648
230,9961
230,618
230,32303
230,5032
230,31101
230,4121
230,35893
230,15543
230,35323
230,31229
231,31859
232,35201
232,31627
232,31329
232,35432
232,32807
232,26604
232,32686
232,34767
232,35569
232,20180
232,32533
232,26582
232,32439
232,4472
232,4532
232,32955
232,4734
232,35262
233,22529
233,23401
233,2691
233,32606
233,19846
233,29959
233,31627
233,31630
233,23184
233,12049
233,33130
233,529
233,3733
233,8601
233,8472
233,8345
233,26394
233,32367
233,12378
233,30367
233,30496
233,35504
233,9890
233,17442
233,8858
233,16251
233,34018
233,35883
233,34119
233,33170
233,10415
233,30384
233,13109
233,19127
233,23608
233,8249
233,35770
233,31311
233,35274
233,19903
233,22848
233,23392
233,8642
233,35160
233,16197
233,35911
233,10695
233,21578
233,21367
233,32461
233,31182
233,77
233,16080
233,9400
233,31186
233,3357
233,35670
233,26072
233,34009
233,30554
233,30555
233,35226
233,35167
233,15712
233,13281
233,9186
233,4440
233,19172
233,3622
233,4177
233,31209
233,32490
233,34393
233,3298
233,17645
233,9838
233,31343
233,30199
233,3809
233,27092
233,12026
233,23649
233,8572
233,27645
233,9214
234,4440
234,23649
234,34018
234,10695
234,27432
234,4842
234,29959
234,32461
234,9838
234,32367
234,23184
234,26072
234,32309
234,8472
234,12026
234,3809
234,16080
234,3357
234,3733
235,2563
235,34902
235,21256
235,16011
235,3343
235,33552
235,20113
235,2986
235,2739
235,35885
235,1839
235,15624
235,10282
235,8374
235,13625
235,34239
235,449
235,34443
235,2374
235,2503
235,3144
235,34250
235,2510
235,21711
235,3282
235,34261
235,20566
235,34265
235,9947
235,13662
235,3728
235,34275
235,1892
235,12777
235,35691
235,15724
235,8941
235,9198
235,19197
235,34255
235,3700
235,30582
235,2168
235,4543
235,21756
235,1149
235,9727
236,31915
236,21512
236,2313
236,29966
236,1553
236,26389
236,473
236,15640
236,2074
236,24679
236,35356
236,32541
236,26655
236,33056
236,23586
236,32803
236,1572
236,23848
236,24541
236,31156
236,27450
236,26683
236,4415
236,26436
236,32327
236,24648
236,3145
236,4580
236,34638
236,35666
236,10468
236,16218
236,26715
236,35002
236,9566
236,24677
236,34656
236,27747
236,33125
236,23654
236,30481
236,24683
236,34669
236,21434
236,24689
236,32626
236,35687
236,9077
236,17528
236,8569
236,3391
236,35197
236,19582
236,35714
236,31111
236,905
236,15498
236,19083
236,21648
236,21649
236,21653
236,25178
236,24743
236,17320
236,19115
236,19118
236,15792
236,24499
236,15796
236,15541
236,4791
236,9656
236,9658
236,1473
236,27586
236,21449
236,27596
236,35026
236,8915
236,16853
236,3287
236,35544
236,22489
236,9949
236,3550
236,35295
236,9697
236,11490
236,23780
236,19558
236,9702
236,9959
236,34793
236,24555
236,9196
236,35577
236,25053
236,35581
237,31488
237,27374
237,31236
237,24774
237,20807
237,13256
237,20746
237,32212
237,32590
237,32719
237,1098
237,31502
237,32854
237,30296
237,33178
237,32858
237,1120
237,31589
237,26119
237,25261
237,4654
237,33327
237,31033
237,30203
237,23357
237,30654
237,32959
238,32654
239,32754
239,32548
239,30392
239,32410
239,32780
239,35229
240,32281
240,33172
240,31846
240,15591
241,30056
241,34664
241,31907
241,32660
241,27606
242,32657
242,30037
242,30486
242,25356
242,32428
242,20076
242,8319
243,18945
243,2310
243,16521
243,27787
243,8204
243,30221
243,9228
243,21647
243,10768
243,34707
243,31382
243,12823
243,22553
243,8474
243,31439
243,9764
243,23601
243,8874
243,27822
243,17199
243,8241
243,10803
243,30523
243,9023
243,8640
243,8388
243,19016
243,31177
243,24650
243,24523
243,17550
243,23631
243,8529
243,22994
243,8974
243,19030
243,11775
243,33815
243,20315
243,21726
243,9953
243,22971
243,19559
243,21681
243,9423
243,24691
243,19960
243,32250
243,16063
243,27389
243,8318
243,15615
244,35552
244,35298
244,32259
244,9318
244,9463
244,26969
244,23658
244,19015
244,32924
244,13306
245,32835
245,25462
245,19081
245,26995
245,35662
245,19024
245,19480
245,15762
245,19477
245,19096
245,34934
245,33182
245,34207
245,31206
245,31462
245,32999
245,32427
245,30318
245,16049
245,4019
245,23605
245,34742
245,4477
245,33781
246,33993
246,34506
246,33999
246,17299
246,23893
246,26903
246,30744
246,31961
246,35934
246,26015
246,1184
246,3682
246,1127
246,3179
246,24493
246,26926
246,34224
246,30129
246,1203
246,181
246,34617
246,34687
247,32090
247,34020
247,32109
248,35461
248,33997
248,35876
248,34613
248,33145
248,32777
248,31962
248,35951
248,31548
248,35149
248,35135
249,32852
249,2065
249,27394
249,31046
249,2469
249,3910
249,3128
249,32840
249,31483
249,1250
249,22981
250,35329
250,33026
250,5123
250,16133
250,4865
250,19211
250,27010
250,33808
250,5379
250,3605
250,26390
250,11287
250,26392
250,19503
250,29980
250,8226
250,2597
250,26663
250,35625
250,303
250,4914
250,21301
250,13623
250,34628
250,1596
250,19518
250,30272
250,33345
250,1348
250,1608
250,11338
250,20023
250,19532
250,31567
250,30546
250,1365
250,33977
250,11881
250,19073
250,112
250,31606
250,35959
250,32888
250,5241
250,25468
250,13181
250,33663
250,23360
250,33666
250,9347
250,31621
250,9863
250,33672
250,31633
250,25494
250,20377
250,31898
250,3233
250,15785
250,34503
250,12717
250,12462
250,35505
250,27062
250,5305
250,30140
250,15549
250,26047
250,2754
250,4226
250,2247
250,35275
250,19150
250,35895
250,31194
250,32591
250,34269
250,30179
250,35300
250,31208
250,22506
250,4843
250,3820
250,34797
250,15854
250,33775
250,1269
250,27387
250,15613
250,19199
251,19088
251,15659
251,34981
251,32710
251,15849
251,32074
251,31196
251,35180
251,32909
251,34638
251,32975
251,23568
251,32030
251,791
251,30010
251,34652
251,15965
251,32958
251,34815
252,34258
252,31107
252,34262
252,30999
252,35151
252,13
252,31837
252,32589
253,31659
253,22997
253,31222
253,31639
253,566
253,2889
253,30123
253,31340
253,4927
254,31503
254,19005
254,4455
254,2665
254,1021
254,13646
254,31599
254,27248
254,34612
254,31608
254,16123
254,34973
255,12160
255,740
255,30213
255,3111
255,33992
255,33994
255,8684
255,2206
256,31872
256,4997
256,35014
256,34440
256,33231
256,33362
256,30931
256,34967
256,31066
256,30171
256,34780
256,33440
256,32545
256,32930
256,34276
256,35051
256,23212
256,35949
256,35950
256,35887
256,35249
256,32755
256,31860
256,31605
257,32084
258,2819
258,254
258,31977
258,31772
258,813
258,5358
258,30894
259,23553
259,20514
259,26699
259,100
259,31142
259,19593
259,1129
259,2763
259,30830
259,3120
259,2065
259,32852
259,25365
259,20503
259,16216
259,16708
259,10394
259,31483
259,4701
259,8407
259,4319
260,32892
261,30021
261,19862
261,12135
261,19601
261,1610
261,5039
261,19216
261,12593
261,33172
261,17334
261,35063
261,2525
261,8667
261,24637
261,24758
262,32290
263,12036
263,30473
263,11977
263,15883
263,26637
263,8978
263,33299
263,9749
263,2072
263,11547
263,15645
263,29982
263,15793
263,20009
263,9261
263,9775
263,23604
263,9272
263,30522
263,11582
263,13631
263,30019
263,25157
263,19014
263,8801
263,13384
263,4170
263,15799
263,781
263,30544
263,8675
263,35157
263,12119
263,13661
263,26693
263,11616
263,19041
263,34662
263,17514
263,32876
263,4463
263,23668
263,15734
263,23671
263,33401
263,20092
263,32874
263,9519
263,13699
263,32393
263,23180
263,34993
263,15508
263,34971
263,12188
263,13469
263,19102
263,32671
263,17312
263,32364
263,32418
263,35493
263,20134
263,35499
263,17327
263,26545
263,30386
263,8649
263,33209
263,32954
263,32416
263,1355
263,8645
263,30409
263,34679
263,30414
263,32471
263,26703
263,33500
263,32737
263,12259
263,33003
263,33009
263,33019
263,32253
263,35838
263,4693
264,32320
264,33411
264,34724
264,33317
264,33255
264,32429
264,33390
264,30064
264,33201
264,32408
264,32409
264,32893
264,32895
265,4449
265,19106
265,11556
265,1541
265,4540
265,4587
265,3980
265,8654
265,4880
265,20831
265,20277
265,5462
265,4343
265,31611
265,13052
265,10334
265,1877
266,30850
266,31788
266,31626
266,2192
266,34648
266,15634
266,20628
266,19129
266,26520
266,30364
266,32798
266,3169
266,30114
266,35876
266,2983
266,9576
266,19177
266,1703
266,31596
266,30126
266,31225
266,34513
266,31423
267,9026
267,24651
267,10692
267,33669
267,1991
267,35912
267,3337
267,27211
267,21708
267,31118
267,13264
267,20375
267,2008
267,9369
267,24668
267,35677
267,288
267,30305
267,1757
267,16037
267,15976
267,33193
267,4266
267,630
267,33693
267,31473
267,10461
267,4328
267,17655
267,15933
267,33726
267,191
268,27810
268,17195
268,11845
268,13544
268,30347
268,25516
268,26765
268,814
268,32200
268,24562
268,33460
268,30324
268,31330
268,35031
268,19513
268,27354
268,35807
268,24636
268,25018
268,35391
269,32802
269,31493
270,31555
270,31228
270,31541
270,33477
271,9408
271,2651
271,12036
271,23609
271,33190
271,32279
271,32906
271,16139
271,35468
271,11407
271,16274
271,13203
271,12693
271,32793
271,34968
271,15641
271,22554
271,19483
271,8861
271,17566
271,9365
271,25505
271,35490
271,21659
271,9862
271,21542
271,15911
271,24488
271,30377
271,27463
271,35117
271,4417
271,13112
271,17557
271,23603
271,22580
271,25525
271,20150
271,9144
271,20025
271,33000
271,25536
271,8992
271,11331
271,15926
271,15942
271,12577
271,31123
271,8211
271,9932
271,23630
271,19152
271,20049
271,33367
271,29967
271,20060
271,19037
271,25566
271,23647
271,10720
271,30433
271,891
271,15717
271,8785
271,26728
271,1640
271,9127
271,33446
271,11282
271,31122
271,9325
271,30449
271,33266
271,11283
271,1249
271,33269
271,32759
271,35455
271,35710
271,25493
272,22534
272,32399
272,31762
272,3222
272,34327
272,33690
272,26907
272,2461
272,30753
272,4776
272,4523
272,26924
272,34355
272,8629
272,23095
272,17336
272,27065
272,5569
272,31810
272,9923
272,23108
272,25413
272,5318
272,30793
272,25418
272,10832
272,10449
272,34386
272,32979
272,30550
272,33832
272,23695
272,20572
272,30175
272,8420
272,32359
272,31720
272,31721
272,24045
272,33774
272,29949
272,25073
272,8306
272,31731
272,21364
272,8821
272,21625
272,30715
272,24060
272,10749
272,31742
273,34314
273,771
273,3940
273,33958
273,31638
274,31072
274,3105
274,33323
274,13063
274,1992
274,33897
274,30087
274,32097
274,2544
274,32456
274,32852
274,33365
274,20570
274,34460
274,27006
274,30207
275,22531
275,9862
275,8456
275,11277
275,19854
275,29967
275,4499
275,25493
275,32793
275,15822
275,15641
275,23453
275,27294
275,25505
275,3142
275,9127
275,27100
275,23603
275,15926
275,8247
275,13112
275,9148
275,17470
275,11328
275,11331
275,15941
275,25030
275,15
275,32333
275,23630
275,8785
275,12244
275,17237
275,9560
275,12762
275,16015
275,12892
275,19037
275,21349
275,451
275,20079
275,9072
275,12405
275,32632
275,9337
275,9723
275,9855
276,33344
276,19015
276,32823
277,21251
277,27210
277,13061
277,11785
277,13322
277,16002
277,22872
277,13842
277,16918
277,541
277,17183
277,19235
277,189
277,9268
277,266
277,9527
277,20026
277,827
277,23613
277,21312
277,27457
277,19523
277,9283
277,3652
277,32072
277,21577
277,9290
277,16738
277,18957
277,22608
277,27731
277,25941
277,22870
277,24664
277,10329
277,5217
277,8802
277,9795
277,24680
277,8300
277,17263
277,32064
277,8305
277,19091
277,22654
277,2453
277,24705
277,19842
277,22660
277,5511
277,3436
277,8332
277,30863
277,2706
277,27795
277,21742
277,17562
277,31389
277,11937
277,9380
277,9381
277,11686
277,32423
277,23720
277,1456
277,16819
277,4023
277,9916
277,8637
277,22773
277,16578
277,17473
277,31175
277,5411
277,19923
277,468
277,983
277,21721
277,16883
277,21470
277,16720
277,26085
277,26343
277,26345
277,25069
277,9966
277,4079
277,12784
277,22538
277,25939
277,19957
277,15610
278,15504
278,5
278,8398
278,3895
278,33816
278,32082
278,20076
278,30013
278,30510
278,429
279,35026
279,32803
279,23556
279,379
279,34669
279,29966
279,4083
280,34568
280,32290
281,34945
281,31266
281,20587
281,32420
281,19973
281,10569
281,33188
281,32035
281,27119
281,32595
281,15702
281,3030
281,30308
281,32922
281,34972
281,32886
281,33662
281,895
282,9856
282,1920
282,32388
282,22977
282,4631
282,30089
282,30026
282,32599
282,19980
282,30158
282,9837
282,32824
282,2426
282,8982
282,32663
282,9240
282,23503
282,18989
282,31308
282,32868
282,11878
282,20007
282,22567
282,33709
282,4975
282,8946
282,2613
282,20406
282,26040
282,33164
282,31484
282,882
282,8958
282,1855
283,32808
283,31505
283,32948
284,31874
284,34264
284,31882
284,34267
284,32364
284,34030
285,33217
285,15938
285,35587
285,34756
285,34629
285,32279
285,21770
285,30155
285,33138
285,34701
285,33678
285,35533
285,32249
285,19108
285,35716
285,32988
285,35781
285,35488
285,32884
285,15652
285,741
285,9638
285,33191
285,15912
285,33116
285,20138
285,27436
285,32877
285,34990
285,18991
285,32473
285,22974
285,35188
285,33269
285,35062
285,32759
285,34809
285,35642
285,35516
285,35710
286,35715
286,35780
286,26182
286,34631
286,32712
286,30972
286,34029
286,35664
286,25490
286,26965
286,1145
286,26200
286,15897
286,15518
286,32099
286,34630
286,31143
286,24169
286,31147
286,33005
286,2930
286,3062
286,23673
286,2172
286,10585
286,26175
287,23170
287,24581
287,34630
287,34631
287,32712
287,33036
287,20499
287,15766
287,23897
287,20763
287,34781
287,9887
287,20640
287,5090
287,2054
287,13670
287,8235
287,33132
287,18952
287,1847
287,11769
287,32252
287,30526
288,560
288,27282
288,379
288,11278
288,31327
289,32096
289,33733
289,34021
290,33472
290,4880
290,2327
290,2341
290,31921
290,23370
290,25291
290,4749
290,3184
290,35889
290,33891
290,23348
290,20277
290,31607
290,4121
290,25307
290,4540
290,2493
290,933
291,32290
292,31330
292,3350
292,30085
292,30151
292,35597
292,25294
292,32275
292,9430
292,34693
292,16179
292,23557
292,32357
293,32710
294,26561
294,5574
294,27048
294,201
294,558
294,4848
294,34248
294,31858
294,32051
294,84
294,32622
294,5046
294,5492
294,2876
294,34270
294,30655
295,34820
296,5313
296,30082
296,4113
296,711
296,19848
296,3209
296,30092
296,10833
296,33620
296,31830
296,33372
296,5277
296,34783
296,34784
296,16226
296,483
296,30116
296,2599
296,104
296,30955
296,32017
296,19956
296,34238
296,19894
296,1598
297,30136
297,33624
297,30139
298,30497
298,31335
299,31712
299,19585
299,19522
299,31587
299,31812
299,19173
299,2792
299,32284
299,30975
299,31282
299,15919
299,31416
299,32978
299,34371
299,5300
299,34776
299,30489
299,2223
299,26108
299,31230
299,31269
300,32832
300,32621
301,33995
301,35396
301,4741
301,2279
301,31977
301,33610
301,33959
301,684
301,1229
301,5358
301,30894
301,2738
301,33588
301,3118
301,4630
301,31772
302,16139
302,26182
302,26761
302,32906
302,12555
302,16274
302,22483
302,9559
302,15964
302,15518
302,3171
302,33446
302,32279
302,30377
302,20119
302,35117
302,25457
302,33266
302,32759
302,33269
302,5303
302,35710
302,26175
303,32952
304,32677
304,5521
304,26089
304,18987
304,3953
304,31504
304,31249
304,24659
304,33109
304,35290
304,33275
304,34684
304,30463
305,27008
305,26245
305,35590
305,35594
305,26124
305,15758
305,35754
305,35786
305,26195
305,19092
305,32598
305,32727
305,35487
305,15776
305,35430
305,32487
305,33256
305,35497
305,35498
305,35057
305,30067
305,32692
305,35113
305,33300
305,35835
305,33212
305,11306
305,19902
306,32704
306,15489
306,19171
306,30851
306,19205
306,5382
306,25351
306,34856
306,31146
306,34023
306,3212
306,33037
306,19539
306,33654
306,34839
306,248
306,32091
306,35837
306,3206
307,32416
307,34641
307,34755
307,32661
307,34032
307,34801
307,34810
307,32442
308,34802
308,34675
308,32999
308,32766
308,9039
309,33999
309,34687
310,26544
310,33464
310,2206
310,31750
310,3111
310,33704
310,3696
310,33992
310,841
311,30050
311,20099
311,23573
311,30454
311,15673
311,32269
311,34015
312,769
312,23138
312,22571
312,32395
312,2950
312,32406
312,32695
312,11963
313,31857
313,33762
313,30403
313,32411
313,34862
313,8679
313,34762
313,18955
313,31842
313,10622
313,31859
314,32800
314,9954
314,31363
314,32261
314,34951
314,32424
314,35785
314,2987
314,35661
314,26928
314,31496
314,19154
314,30206
315,24704
315,11345
315,32613
315,23766
315,23863
315,32092
315,23148
315,26743
315,23809
315,30854
315,34031
316,2402
316,31780
316,34865
316,32767
316,35276
316,31597
316,4014
316,12207
316,15857
316,34771
316,1972
316,34808
316,3610
316,35759
316,11677
316,33405
317,27393
317,30467
317,726
317,30086
317,21639
317,20527
317,9867
317,30684
317,33934
317,21485
317,272
317,34013
317,30177
317,1941
317,21270
317,18969
317,32667
317,22814
317,32837
317,23584
317,22561
317,20003
317,33915
317,11429
317,4859
317,15785
317,31495
317,26668
317,33906
317,18991
317,13745
317,10674
317,15539
317,9374
317,26167
317,34270
317,32427
317,23005
317,23486
317,30965
317,3138
317,33874
317,13537
317,22470
317,26695
317,34248
317,26699
317,24781
317,2514
317,23011
317,32852
317,13654
317,23511
317,17368
317,1753
317,219
317,33116
317,30074
317,20318
317,23007
317,30049
317,23419
317,732
317,24165
317,31462
317,32051
317,21741
317,32622
317,35695
317,31858
317,19571
317,8436
317,31486
317,33911
317,3631
317,32250
317,31483
317,33789
317,33790
318,32385
318,30084
318,32645
318,16263
318,1937
318,32922
318,34972
318,21427
318,13692
318,35788
318,30369
318,32035
318,32420
318,35879
318,2439
318,8622
318,35121
318,2483
318,32872
318,33466
318,33468
318,3517
318,32832
318,35273
318,202
318,23884
318,20301
318,30670
318,2512
318,32595
318,856
318,32826
318,35039
318,32995
318,1893
318,5350
318,34945
318,24041
318,32624
318,10344
318,15571
318,32886
318,3388
318,35192
318,1512
318,4220
318,33662
319,30209
319,5122
319,30955
319,4113
319,31830
319,3687
319,35658
319,1037
319,30094
319,18960
319,16152
319,23826
319,35091
319,31379
319,32533
319,1303
319,9752
319,30980
319,5277
319,30238
319,15647
319,35873
319,4934
319,32422
319,21799
319,18984
319,3548
319,2218
319,1574
319,24494
319,31005
319,35248
319,30867
319,19508
319,16158
319,35127
319,8351
319,4426
319,32970
319,27454
319,34293
319,15808
319,1089
319,30987
319,35524
319,10693
319,454
319,5516
319,13642
319,567
319,4046
319,35411
319,9173
319,15958
319,31449
319,19548
319,606
319,23441
319,31329
319,483
319,35172
319,33637
319,30310
319,32686
319,2599
319,31211
319,34016
319,31342
319,31855
319,9584
319,19057
319,32371
319,1598
319,31862
319,33785
319,19578
319,33812
320,15872
320,32896
320,20100
320,31493
320,19978
320,12620
320,13134
320,15696
320,32401
320,11539
320,19098
320,21662
320,32415
320,32802
320,33254
320,32743
320,34728
320,33067
320,32302
320,26237
320,35440
320,15924
320,30390
320,23156
320,30388
321,31992
321,31874
321,34264
321,34030
321,32312
321,32441
321,31882
321,34267
321,32094
321,32991
322,32641
322,30982
322,21764
322,1926
322,22792
322,31883
322,31106
322,5136
322,26641
322,32152
322,27168
322,27288
322,1957
322,12698
322,23323
322,5532
322,1949
322,2592
322,23074
322,15643
322,26405
322,20648
322,9774
322,3631
322,1073
322,17374
322,18998
322,4795
322,22464
322,27296
322,8258
322,3446
322,31108
322,34891
322,27212
322,4045
322,22990
322,11343
322,34898
322,27860
322,34901
322,1753
322,8413
322,21598
322,23007
322,32477
322,25019
322,9449
322,13034
322,33134
322,9073
322,19571
322,31990
322,12116
322,8571
322,2812
322,23421
322,34430
323,30049
323,31858
323,32051
323,30965
323,2209
323,34248
323,1705
323,32667
323,32622
324,33426
324,31307
324,2586
324,2203
324,34876
324,32714
324,33375
325,31712
325,34371
325,31812
325,23692
325,34732
325,32978
325,19598
325,34776
325,10738
325,9236
325,3350
325,15735
325,31416
325,32284
325,1853
326,32928
326,31712
326,34658
326,34635
326,9732
326,30024
326,34217
326,26122
326,34827
326,34288
326,15731
326,15735
326,31416
326,1178
326,33211
326,32284
327,32292
328,33217
328,34755
328,26244
328,33800
328,11722
328,30414
328,30381
328,34641
328,32661
328,26201
328,25361
328,34810
328,1822
328,32671
328,32416
328,26083
328,30055
328,25448
328,5344
328,34032
328,34801
328,32442
328,778
328,35838
328,33215
329,26400
329,2336
329,31843
329,31013
329,1801
329,20650
329,9677
329,32973
329,32623
329,25712
329,15538
329,981
329,30488
329,32346
329,9274
330,21376
330,15747
330,15492
330,21703
330,4332
330,31627
330,22540
330,17357
330,35406
330,20752
330,22929
330,30979
330,9497
330,12570
330,16735
330,1123
330,8676
330,10727
330,168
330,15852
330,30253
330,11758
330,23602
330,8371
330,8820
330,3195
330,27196
330,2046
330,1778
331,1937
331,32826
331,20269
331,30053
331,32645
332,16256
332,35589
332,17388
332,20109
332,1424
332,11281
332,18962
332,5274
332,33370
332,35800
332,18970
332,16284
332,11293
332,34718
332,12826
332,22948
332,17637
332,33383
332,35819
332,32684
332,21748
332,35830
332,16055
332,26747
332,12348
332,23549
332,11327
333,30148
333,21256
333,33677
333,30158
333,33039
333,32145
333,31378
333,17367
333,9947
333,18989
333,26084
333,34597
333,32614
333,10599
333,23657
333,20007
333,8941
333,30766
333,743
333,32112
333,5554
333,30846
333,17462
333,26680
333,34042
333,21756
333,34750
333,1855
334,32814
335,2053
335,32865
335,35465
335,33098
335,16143
335,32720
335,8338
335,9235
335,35245
335,24783
335,33054
335,35361
335,18979
335,31397
335,31334
335,25063
335,15804
335,35570
335,24622
335,30374
335,8560
335,25266
335,15667
335,4149
335,33078
335,19024
335,34234
335,32187
335,24700
335,32637
335,15932
336,32784
336,2704
336,35922
336,31364
336,35110
336,33447
336,34712
336,34000
336,31231
337,31044
337,4296
337,23755
337,19981
337,20701
337,3668
337,30167
337,20408
337,32852
337,3066
337,20699
337,2397
338,32123
338,30852
338,32093
339,33822
340,12032
340,8962
340,1542
340,32188
340,24330
340,16651
340,21260
340,11789
340,526
340,32527
340,2320
340,16657
340,19220
340,12057
340,34587
340,540
340,3869
340,24352
340,2549
340,11813
340,16166
340,16817
340,13355
340,9777
340,17400
340,9270
340,16650
340,19003
340,12426
340,1205
340,35392
340,12609
340,24203
340,3894
340,2118
340,12300
340,25848
340,25932
340,2640
340,8706
340,30035
340,11605
340,9298
340,16740
340,20571
340,19002
340,35166
340,11872
340,17211
340,24349
340,614
340,11622
340,33129
340,31339
340,16933
340,2926
340,23613
340,2164
340,16788
340,635
340,8895
340,19838
340,12159
340,24705
340,35202
340,22915
340,4484
340,11656
340,3721
340,20106
340,19595
340,3471
340,22928
340,30100
340,16789
340,12438
340,9112
340,16537
340,5545
340,35007
340,24237
340,35503
340,24241
340,12980
340,3509
340,5193
340,22460
340,24255
340,9411
340,1732
340,3270
340,976
340,22737
340,547
340,27769
340,22746
340,13706
340,12511
340,24272
340,4069
340,31953
340,2026
340,3623
340,24301
340,24302
340,8431
340,26101
340,39
340,26360
340,1275
340,33022
341,26208
341,20067
341,19012
341,3462
341,422
341,32279
341,12547
341,20121
341,9678
341,17327
342,35296
342,12644
342,15493
342,16200
342,26412
342,9035
342,30476
342,10575
342,32785
342,32947
342,32981
342,25305
342,30076
343,30720
343,20737
343,8579
343,24711
343,31368
343,3977
343,1034
343,1804
343,25101
343,4879
343,30353
343,4291
343,10772
343,34837
343,31894
343,34839
343,31385
343,30876
343,31390
343,26656
343,19236
343,31398
343,34856
343,34857
343,34861
343,2991
343,31478
343,17202
343,34846
343,9782
343,17335
343,34872
343,24635
343,19189
343,576
343,34848
343,4163
343,30149
343,2251
343,32845
343,33037
343,25171
343,25172
343,20828
343,32990
343,32735
343,19169
343,32483
343,34003
343,34023
343,26088
343,3690
343,34919
343,33135
343,23155
343,8565
343,2422
343,32852
343,32508
344,33104
344,33701
344,34238
345,32585
345,31364
345,33501
345,31231
346,21281
346,32290
346,22839
347,5329
347,20410
347,771
347,5470
347,31638
348,34076
348,33414
349,32280
349,35331
349,31524
349,33189
349,30328
349,447
349,35403
349,32974
349,30239
350,31834
351,33666
351,31606
351,31576
351,35275
351,34797
351,31567
352,34301
352,31694
353,31504
353,3953
353,5515
353,9252
353,32677
353,17375
353,1425
353,18987
353,20044
353,24493
353,27344
353,9393
353,1433
353,25051
353,34684
353,16253
353,30463
354,32843
354,32852
354,31045
355,30080
355,23147
355,15626
355,34763
355,32780
355,35544
355,19922
355,27352
355,16153
355,32410
355,23535
355,35804
355,35450
355,33008
355,30499
355,32548
355,15974
355,19121
355,16106
355,32811
355,35229
355,24624
355,23153
355,32754
355,23544
355,30326
355,30392
355,19194
355,35707
355,35709
356,32712
356,32252
356,11853
356,30526
357,33138
357,35694
357,32877
357,32430
357,26247
358,9345
358,15491
358,24324
358,34181
358,15617
358,35344
358,3988
358,24341
358,16022
358,32792
358,2971
358,24348
358,30109
358,1629
358,16032
358,23078
358,23464
358,32425
358,2013
358,3115
358,15662
358,34735
358,24241
358,5048
358,5435
358,19018
358,26687
358,31429
358,5576
358,4042
358,24271
358,24528
358,32696
358,19922
358,5032
358,19028
358,27352
358,24282
358,16219
358,8925
358,35423
358,32221
358,16227
358,31205
358,12780
358,494
358,15600
358,15528
358,4086
358,1067
358,23672
358,23164
359,32318
360,31040
360,26753
360,20514
360,31043
360,12068
360,20650
360,3980
360,9677
360,35247
360,2065
360,34595
360,32852
360,31609
360,507
360,22972
361,26176
361,26979
361,31462
361,31495
361,19176
361,24172
361,32427
361,30284
361,30812
362,32802
362,31493
363,32925
363,31538
363,33188
363,1797
363,32038
363,26004
363,34111
363,33989
363,15821
363,35534
363,35727
364,33355
364,34021
364,30847
365,2392
365,34259
365,30842
365,2374
365,4824
365,31994
365,5242
365,31947
365,33932
365,30589
365,35886
366,32152
366,32641
366,32477
366,31990
366,34901
367,13217
367,33475
367,12964
367,26177
367,31004
367,1358
367,4272
367,31836
367,20274
367,33523
367,34262
367,3140
367,3964
367,32287
368,32792
368,35506
368,19028
368,31429
368,9345
368,32696
368,4626
368,30109
368,35423
369,555
369,32774
369,19977
369,34826
369,34828
369,31501
369,32273
369,4995
369,8469
369,18967
369,24600
369,26650
369,474
369,35360
369,1313
369,16674
369,4131
369,34822
369,4390
369,4826
369,22570
369,8747
369,33325
369,34285
369,25481
369,12851
369,5172
369,1078
369,8457
369,1083
369,26686
369,21312
369,16705
369,34102
369,19596
369,15671
369,5454
369,2895
369,22635
369,3412
369,1623
369,344
369,30809
369,25181
369,25182
369,34661
369,15969
369,12901
369,26729
369,3690
369,30315
369,4204
369,5266
369,32879
369,1905
369,27506
369,2419
369,24692
369,3957
369,25974
369,33257
369,9593
369,13435
369,15741
369,35776
369,15491
369,23686
369,9665
369,35720
